stock,start_date,end_date,yield,volatility,idiosyncratic_volatility
300618.SZ,2020/3/31,2020/6/30,250.7946,51.4239,0.0274
300618.SZ,2020/6/30,2020/9/30,1.5378,60.1554,0.0327
300620.SZ,2019/9/30,2019/12/31,6.7102,39.7505,0.0247
300620.SZ,2019/12/31,2020/3/31,-44.7134,61.844,0.0279
300620.SZ,2020/3/31,2020/6/30,267.3495,44.2924,0.0262
300620.SZ,2020/6/30,2020/9/30,14.3431,60.0536,0.0290
300623.SZ,2019/9/30,2019/12/31,133.8548,49.2486,0.0289
300623.SZ,2019/12/31,2020/3/31,111.7947,81.6554,0.0457
300623.SZ,2020/3/31,2020/6/30,530.6393,59.8456,0.0341
300623.SZ,2020/6/30,2020/9/30,102.9271,71.073,0.0384
300624.SZ,2019/9/30,2019/12/31,-41.9775,53.3244,0.0338
300624.SZ,2019/12/31,2020/3/31,131.8283,80.5642,0.0422
300624.SZ,2020/3/31,2020/6/30,734.2092,58.3322,0.0337
300624.SZ,2020/6/30,2020/9/30,-40.7649,59.8067,0.0329
300627.SZ,2019/9/30,2019/12/31,83.4978,34.5677,0.0202
300627.SZ,2019/12/31,2020/3/31,3.4201,68.8635,0.0346
300627.SZ,2020/3/31,2020/6/30,233.5792,41.7327,0.0244
300627.SZ,2020/6/30,2020/9/30,106.8394,67.0383,0.0370
300628.SZ,2019/9/30,2019/12/31,92.5566,34.6267,0.0207
300628.SZ,2019/12/31,2020/3/31,63.0625,49.7291,0.0289
300628.SZ,2020/3/31,2020/6/30,185.8533,46.6181,0.0273
300628.SZ,2020/6/30,2020/9/30,-36.6545,40.8615,0.0225
300629.SZ,2019/9/30,2019/12/31,-37.8718,39.8381,0.0252
300629.SZ,2019/12/31,2020/3/31,120.4529,58.0708,0.0315
300629.SZ,2020/3/31,2020/6/30,215.5429,40.372,0.0251
300629.SZ,2020/6/30,2020/9/30,54.1741,66.528,0.0386
300630.SZ,2019/9/30,2019/12/31,52.0428,35.2292,0.0209
300630.SZ,2019/12/31,2020/3/31,84.0122,47.239,0.0252
300630.SZ,2020/3/31,2020/6/30,88.9101,41.2931,0.0260
300630.SZ,2020/6/30,2020/9/30,-47.2381,45.345,0.0268
300633.SZ,2019/9/30,2019/12/31,-25.3823,34.7203,0.0208
300633.SZ,2019/12/31,2020/3/31,66.9206,48.6782,0.0276
300633.SZ,2020/3/31,2020/6/30,446.2209,46.8806,0.0287
300633.SZ,2020/6/30,2020/9/30,-75.058,48.8147,0.0275
300634.SZ,2019/9/30,2019/12/31,-29.1309,38.7393,0.0203
300634.SZ,2019/12/31,2020/3/31,5.6524,83.3867,0.0453
300634.SZ,2020/3/31,2020/6/30,120.2053,66.8044,0.0376
300634.SZ,2020/6/30,2020/9/30,3.9957,71.3277,0.0434
300636.SZ,2019/9/30,2019/12/31,247.0183,40.275,0.0249
300636.SZ,2019/12/31,2020/3/31,303.9838,64.7312,0.0372
300636.SZ,2020/3/31,2020/6/30,673.8842,62.904,0.0388
300636.SZ,2020/6/30,2020/9/30,-51.2151,41.6733,0.0238
300638.SZ,2019/9/30,2019/12/31,-14.849,40.977,0.0229
300638.SZ,2019/12/31,2020/3/31,21.7889,67.7069,0.0318
300638.SZ,2020/3/31,2020/6/30,669.9079,40.5097,0.0232
300638.SZ,2020/6/30,2020/9/30,6.5395,53.4118,0.0310
300639.SZ,2019/9/30,2019/12/31,127.1721,50.9155,0.0287
300639.SZ,2019/12/31,2020/3/31,109.46,64.4608,0.0401
300639.SZ,2020/3/31,2020/6/30,1252.52,57.5829,0.0364
300639.SZ,2020/6/30,2020/9/30,-28.2951,54.4408,0.0329
300642.SZ,2019/9/30,2019/12/31,4.8424,34.4778,0.0214
300642.SZ,2019/12/31,2020/3/31,34.8655,46.3314,0.0295
300642.SZ,2020/3/31,2020/6/30,83.1758,50.6457,0.0318
300642.SZ,2020/6/30,2020/9/30,35.8077,42.0294,0.0240
300651.SZ,2019/9/30,2019/12/31,-46.1997,26.7711,0.0158
300651.SZ,2019/12/31,2020/3/31,-32.4201,47.9052,0.0261
300651.SZ,2020/3/31,2020/6/30,230.5679,42.731,0.0258
300651.SZ,2020/6/30,2020/9/30,-6.5212,44.2076,0.0245
300653.SZ,2019/9/30,2019/12/31,-40.2964,38.6012,0.0229
300653.SZ,2019/12/31,2020/3/31,-3.0458,50.1524,0.0230
300653.SZ,2020/3/31,2020/6/30,766.817,38.7474,0.0240
300653.SZ,2020/6/30,2020/9/30,-43.2837,48.4348,0.0287
300655.SZ,2019/9/30,2019/12/31,400.5749,59.7817,0.0360
300655.SZ,2019/12/31,2020/3/31,2.5934,88.2836,0.0518
300655.SZ,2020/3/31,2020/6/30,129.2677,64.4619,0.0339
300655.SZ,2020/6/30,2020/9/30,6.7993,66.9019,0.0365
300657.SZ,2019/9/30,2019/12/31,-3.9824,47.112,0.0287
300657.SZ,2019/12/31,2020/3/31,-67.394,62.7794,0.0279
300657.SZ,2020/3/31,2020/6/30,117.2124,56.0062,0.0306
300657.SZ,2020/6/30,2020/9/30,-36.3176,68.3388,0.0387
300659.SZ,2019/9/30,2019/12/31,111.2602,59.0582,0.0351
300659.SZ,2019/12/31,2020/3/31,44.3617,60.7657,0.0336
300659.SZ,2020/3/31,2020/6/30,239.5769,56.2835,0.0325
300659.SZ,2020/6/30,2020/9/30,-65.0383,51.307,0.0269
300660.SZ,2019/9/30,2019/12/31,-1.7416,23.6644,0.0123
300660.SZ,2019/12/31,2020/3/31,-41.0879,40.7333,0.0135
300660.SZ,2020/3/31,2020/6/30,162.6249,44.9761,0.0266
300660.SZ,2020/6/30,2020/9/30,148.0903,46.9398,0.0270
300661.SZ,2019/9/30,2019/12/31,405.6082,63.2853,0.0399
300661.SZ,2019/12/31,2020/3/31,35.0708,73.9782,0.0416
300661.SZ,2020/3/31,2020/6/30,896.7789,72.2591,0.0431
300661.SZ,2020/6/30,2020/9/30,11.7052,59.595,0.0340
300662.SZ,2019/9/30,2019/12/31,51.2437,35.5789,0.0210
300662.SZ,2019/12/31,2020/3/31,34.0656,55.2585,0.0266
300662.SZ,2020/3/31,2020/6/30,256.9254,45.0872,0.0280
300662.SZ,2020/6/30,2020/9/30,304.6761,60.3262,0.0370
300663.SZ,2019/9/30,2019/12/31,-39.7261,44.9116,0.0227
300663.SZ,2019/12/31,2020/3/31,-59.1188,61.8279,0.0265
300663.SZ,2020/3/31,2020/6/30,226.4695,58.2539,0.0296
300663.SZ,2020/6/30,2020/9/30,66.0408,66.3272,0.0324
300664.SZ,2019/9/30,2019/12/31,79.4857,31.7638,0.0201
300664.SZ,2019/12/31,2020/3/31,4.0236,52.8214,0.0301
300664.SZ,2020/3/31,2020/6/30,30.0614,38.247,0.0238
300664.SZ,2020/6/30,2020/9/30,1.6356,50.0756,0.0303
300673.SZ,2019/9/30,2019/12/31,-13.6042,38.2113,0.0214
300673.SZ,2019/12/31,2020/3/31,-29.1867,52.8012,0.0252
300673.SZ,2020/3/31,2020/6/30,547.8231,46.9264,0.0283
300673.SZ,2020/6/30,2020/9/30,-8.6206,53.1404,0.0304
300674.SZ,2019/9/30,2019/12/31,-49.2706,44.7992,0.0248
300674.SZ,2019/12/31,2020/3/31,277.5309,72.83,0.0391
300674.SZ,2020/3/31,2020/6/30,196.2935,50.4282,0.0278
300674.SZ,2020/6/30,2020/9/30,2.1909,58.2465,0.0300
300676.SZ,2019/9/30,2019/12/31,30.1815,37.254,0.0212
300676.SZ,2019/12/31,2020/3/31,168.3168,57.2918,0.0365
300676.SZ,2020/3/31,2020/6/30,1345.79,64.2376,0.0405
300676.SZ,2020/6/30,2020/9/30,-17.1955,55.2075,0.0318
300677.SZ,2019/9/30,2019/12/31,23.9414,22.2389,0.0111
300677.SZ,2019/12/31,2020/3/31,7527.77,79.7485,0.0506
300677.SZ,2020/3/31,2020/6/30,6613.02,77.3413,0.0493
300677.SZ,2020/6/30,2020/9/30,85.4272,68.108,0.0421
300679.SZ,2019/9/30,2019/12/31,9.064,40.3146,0.0243
300679.SZ,2019/12/31,2020/3/31,-35.6931,61.4675,0.0291
300679.SZ,2020/3/31,2020/6/30,-26.3338,44.2702,0.0197
300679.SZ,2020/6/30,2020/9/30,81.8296,43.2416,0.0207
300682.SZ,2019/9/30,2019/12/31,-14.1109,46.5131,0.0259
300682.SZ,2019/12/31,2020/3/31,69.389,70.3287,0.0343
300682.SZ,2020/3/31,2020/6/30,-7.3054,41.8047,0.0220
300682.SZ,2020/6/30,2020/9/30,52.0991,54.1173,0.0318
300684.SZ,2019/9/30,2019/12/31,33.1798,44.1346,0.0271
300684.SZ,2019/12/31,2020/3/31,10.6718,66.336,0.0324
300684.SZ,2020/3/31,2020/6/30,254.008,43.8658,0.0219
300684.SZ,2020/6/30,2020/9/30,-34.6508,44.4104,0.0236
300685.SZ,2019/9/30,2019/12/31,9.6547,50.004,0.0295
300685.SZ,2019/12/31,2020/3/31,17.3413,48.443,0.0216
300685.SZ,2020/3/31,2020/6/30,819.6597,44.6766,0.0268
300685.SZ,2020/6/30,2020/9/30,-0.0488,49.2853,0.0281
300686.SZ,2019/9/30,2019/12/31,15.2556,53.8409,0.0313
300686.SZ,2019/12/31,2020/3/31,-18.797,78.793,0.0379
300686.SZ,2020/3/31,2020/6/30,97.9358,35.9879,0.0159
300686.SZ,2020/6/30,2020/9/30,-43.3532,59.1006,0.0332
300687.SZ,2019/9/30,2019/12/31,-13.3343,28.697,0.0152
300687.SZ,2019/12/31,2020/3/31,53.6528,74.9553,0.0412
300687.SZ,2020/3/31,2020/6/30,172.4475,42.2944,0.0223
300687.SZ,2020/6/30,2020/9/30,24.7214,66.1485,0.0366
300690.SZ,2019/9/30,2019/12/31,7.8642,23.8501,0.0133
300690.SZ,2019/12/31,2020/3/31,-37.9405,41.7445,0.0160
300690.SZ,2020/3/31,2020/6/30,61.4237,31.9819,0.0182
300690.SZ,2020/6/30,2020/9/30,531.785,55.9505,0.0299
300695.SZ,2019/9/30,2019/12/31,72.9393,23.9134,0.0127
300695.SZ,2019/12/31,2020/3/31,-32.8599,42.6597,0.0184
300695.SZ,2020/3/31,2020/6/30,373.8059,35.6372,0.0206
300695.SZ,2020/6/30,2020/9/30,-16.7277,41.2235,0.0232
300696.SZ,2019/9/30,2019/12/31,-55.5638,24.1419,0.0131
300696.SZ,2019/12/31,2020/3/31,840.904,69.6707,0.0347
300696.SZ,2020/3/31,2020/6/30,262.6331,48.2558,0.0301
300696.SZ,2020/6/30,2020/9/30,569.5394,63.4173,0.0380
300699.SZ,2019/9/30,2019/12/31,91.276,29.6567,0.0170
300699.SZ,2019/12/31,2020/3/31,40.2075,53.9857,0.0230
300699.SZ,2020/3/31,2020/6/30,172.8033,34.8597,0.0190
300699.SZ,2020/6/30,2020/9/30,61.7978,45.7919,0.0273
300701.SZ,2019/9/30,2019/12/31,151.5031,47.7012,0.0301
300701.SZ,2019/12/31,2020/3/31,-26.8127,71.3215,0.0337
300701.SZ,2020/3/31,2020/6/30,78.3848,36.3979,0.0171
300701.SZ,2020/6/30,2020/9/30,47.3459,52.5468,0.0267
300702.SZ,2019/9/30,2019/12/31,128.1083,44.8205,0.0280
300702.SZ,2019/12/31,2020/3/31,800.4137,53.3881,0.0292
300702.SZ,2020/3/31,2020/6/30,203.6318,64.9463,0.0396
300702.SZ,2020/6/30,2020/9/30,-41.5641,53.1097,0.0313
300703.SZ,2019/9/30,2019/12/31,54.5413,39.4358,0.0229
300703.SZ,2019/12/31,2020/3/31,-44.1628,64.5669,0.0311
300703.SZ,2020/3/31,2020/6/30,174.1897,55.5261,0.0346
300703.SZ,2020/6/30,2020/9/30,-12.0567,60.1189,0.0341
300705.SZ,2019/9/30,2019/12/31,27.118,35.7075,0.0222
300705.SZ,2019/12/31,2020/3/31,-16.4101,44.788,0.0285
300705.SZ,2020/3/31,2020/6/30,117.719,46.0744,0.0287
300705.SZ,2020/6/30,2020/9/30,493.3597,55.7979,0.0331
300709.SZ,2019/9/30,2019/12/31,683.8853,53.5641,0.0327
300709.SZ,2019/12/31,2020/3/31,-59.2049,74.327,0.0373
300709.SZ,2020/3/31,2020/6/30,461.0197,63.7638,0.0327
300709.SZ,2020/6/30,2020/9/30,-75.4317,50.0603,0.0266
300710.SZ,2019/9/30,2019/12/31,18.6573,29.7256,0.0158
300710.SZ,2019/12/31,2020/3/31,-54.2872,57.0821,0.0268
300710.SZ,2020/3/31,2020/6/30,17.1331,30.9677,0.0167
300710.SZ,2020/6/30,2020/9/30,124.3399,53.3141,0.0323
300711.SZ,2019/9/30,2019/12/31,-42.7316,28.793,0.0151
300711.SZ,2019/12/31,2020/3/31,33.5633,63.1179,0.0345
300711.SZ,2020/3/31,2020/6/30,-38.345,30.7973,0.0150
300711.SZ,2020/6/30,2020/9/30,586.0083,71.3041,0.0417
300715.SZ,2019/9/30,2019/12/31,98.8929,36.3307,0.0222
300715.SZ,2019/12/31,2020/3/31,603.0101,54.1052,0.0295
300715.SZ,2020/3/31,2020/6/30,127.6462,63.6487,0.0394
300715.SZ,2020/6/30,2020/9/30,281.175,74.1283,0.0437
300719.SZ,2019/9/30,2019/12/31,-31.0065,25.5232,0.0136
300719.SZ,2019/12/31,2020/3/31,-54.2459,53.4383,0.0247
300719.SZ,2020/3/31,2020/6/30,105.4967,40.0722,0.0237
300719.SZ,2020/6/30,2020/9/30,2409.92,99.2988,0.0612
300723.SZ,2019/9/30,2019/12/31,-5.5787,33.0137,0.0181
300723.SZ,2019/12/31,2020/3/31,45.0733,37.5065,0.0223
300723.SZ,2020/3/31,2020/6/30,16.7323,37.5265,0.0216
300723.SZ,2020/6/30,2020/9/30,19.2307,57.6635,0.0323
300724.SZ,2019/9/30,2019/12/31,67.7079,32.3396,0.0194
300724.SZ,2019/12/31,2020/3/31,139.4111,76.7042,0.0399
300724.SZ,2020/3/31,2020/6/30,1324.82,61.1455,0.0301
300724.SZ,2020/6/30,2020/9/30,91.0751,61.1643,0.0358
300725.SZ,2019/9/30,2019/12/31,-53.2276,39.5447,0.0233
300725.SZ,2019/12/31,2020/3/31,56.9867,58.5196,0.0276
300725.SZ,2020/3/31,2020/6/30,682.0986,49.3262,0.0273
300725.SZ,2020/6/30,2020/9/30,5.3849,47.924,0.0293
300729.SZ,2019/9/30,2019/12/31,-44.652,55.2911,0.0353
300729.SZ,2019/12/31,2020/3/31,-40.4086,42.1934,0.0149
300729.SZ,2020/3/31,2020/6/30,4878.1,58.7096,0.0367
300729.SZ,2020/6/30,2020/9/30,922.496,92.8809,0.0573
300731.SZ,2019/9/30,2019/12/31,237.9635,60.7897,0.0382
300731.SZ,2019/12/31,2020/3/31,18.6078,59.8038,0.0295
300731.SZ,2020/3/31,2020/6/30,40.6005,34.1956,0.0192
300731.SZ,2020/6/30,2020/9/30,-21.681,44.8517,0.0243
300732.SZ,2019/9/30,2019/12/31,-13.152,21.3812,0.0098
300732.SZ,2019/12/31,2020/3/31,-16.9244,55.9203,0.0241
300732.SZ,2020/3/31,2020/6/30,-13.67,34.5041,0.0194
300732.SZ,2020/6/30,2020/9/30,93.5308,43.1964,0.0227
300733.SZ,2019/9/30,2019/12/31,-26.0148,27.2655,0.0155
300733.SZ,2019/12/31,2020/3/31,-51.6882,52.1526,0.0258
300733.SZ,2020/3/31,2020/6/30,21.2475,34.2967,0.0203
300733.SZ,2020/6/30,2020/9/30,2392.6,84.5458,0.0507
300736.SZ,2019/9/30,2019/12/31,-18.0329,54.3749,0.0330
300736.SZ,2019/12/31,2020/3/31,-50.0754,44.4295,0.0174
300736.SZ,2020/3/31,2020/6/30,73.9389,43.8589,0.0241
300736.SZ,2020/6/30,2020/9/30,96.1584,70.493,0.0433
300737.SZ,2019/9/30,2019/12/31,115.2513,34.5487,0.0199
300737.SZ,2019/12/31,2020/3/31,755.3988,55.7732,0.0265
300737.SZ,2020/3/31,2020/6/30,56.8383,59.7525,0.0355
300737.SZ,2020/6/30,2020/9/30,129.9347,57.9886,0.0290
300738.SZ,2019/9/30,2019/12/31,2.7131,39.4104,0.0222
300738.SZ,2019/12/31,2020/3/31,713.3995,75.4361,0.0394
300738.SZ,2020/3/31,2020/6/30,962.6989,70.2447,0.0392
300738.SZ,2020/6/30,2020/9/30,-62.8546,52.1809,0.0278
300740.SZ,2019/9/30,2019/12/31,-6.909,52.7215,0.0323
300740.SZ,2019/12/31,2020/3/31,-65.8718,64.2934,0.0297
300740.SZ,2020/3/31,2020/6/30,1105.99,80.233,0.0497
300740.SZ,2020/6/30,2020/9/30,161.8666,74.3069,0.0336
300741.SZ,2019/9/30,2019/12/31,5.5375,23.0852,0.0126
300741.SZ,2019/12/31,2020/3/31,9.2186,40.7204,0.0162
300741.SZ,2020/3/31,2020/6/30,239.6269,37.2017,0.0233
300741.SZ,2020/6/30,2020/9/30,320.166,83.8218,0.0411
300747.SZ,2019/9/30,2019/12/31,69.6335,34.61,0.0199
300747.SZ,2019/12/31,2020/3/31,-81.3242,53.9375,0.0217
300747.SZ,2020/3/31,2020/6/30,276.1198,35.9732,0.0206
300747.SZ,2020/6/30,2020/9/30,-40.6149,48.4332,0.0269
300750.SZ,2019/9/30,2019/12/31,397.8416,38.0881,0.0224
300750.SZ,2019/12/31,2020/3/31,46.5859,68.4892,0.0378
300750.SZ,2020/3/31,2020/6/30,388.906,42.1905,0.0237
300750.SZ,2020/6/30,2020/9/30,112.0109,53.3937,0.0278
300751.SZ,2019/9/30,2019/12/31,-46.4932,33.0258,0.0200
300751.SZ,2019/12/31,2020/3/31,4.6575,68.2879,0.0357
300751.SZ,2020/3/31,2020/6/30,2099.37,52.4809,0.0266
300751.SZ,2020/6/30,2020/9/30,70.6278,55.2268,0.0318
300753.SZ,2019/9/30,2019/12/31,25.8615,43.1638,0.0273
300753.SZ,2019/12/31,2020/3/31,-20.1748,55.293,0.0306
300753.SZ,2020/3/31,2020/6/30,232.4925,43.3518,0.0261
300753.SZ,2020/6/30,2020/9/30,-51.6385,47.5262,0.0267
300755.SZ,2019/9/30,2019/12/31,-48.3512,34.5478,0.0206
300755.SZ,2019/12/31,2020/3/31,-26.7888,51.5991,0.0213
300755.SZ,2020/3/31,2020/6/30,580.3234,57.8488,0.0344
300755.SZ,2020/6/30,2020/9/30,-3.8003,53.0291,0.0316
300758.SZ,2019/9/30,2019/12/31,62.355,41.5152,0.0250
300758.SZ,2019/12/31,2020/3/31,-75.3905,43.836,0.0156
300758.SZ,2020/3/31,2020/6/30,63.4213,37.5457,0.0217
300758.SZ,2020/6/30,2020/9/30,486.0121,77.2692,0.0412
300759.SZ,2019/9/30,2019/12/31,63.267,55.5918,0.0334
300759.SZ,2019/12/31,2020/3/31,82.1604,57.7021,0.0289
300759.SZ,2020/3/31,2020/6/30,886.377,55.3325,0.0328
300759.SZ,2020/6/30,2020/9/30,32.58,48.5433,0.0307
300760.SZ,2019/9/30,2019/12/31,-15.8253,32.2847,0.0190
300760.SZ,2019/12/31,2020/3/31,410.5201,47.8827,0.0288
300760.SZ,2020/3/31,2020/6/30,105.2641,33.5212,0.0208
300760.SZ,2020/6/30,2020/9/30,70.0405,39.4531,0.0237
300761.SZ,2019/9/30,2019/12/31,-37.6381,41.0135,0.0235
300761.SZ,2019/12/31,2020/3/31,-40.3488,53.6089,0.0243
300761.SZ,2020/3/31,2020/6/30,-62.1165,34.6116,0.0199
300761.SZ,2020/6/30,2020/9/30,-29.7028,35.2997,0.0177
300763.SZ,2019/9/30,2019/12/31,28.0642,26.5563,0.0150
300763.SZ,2019/12/31,2020/3/31,662.2786,83.8247,0.0418
300763.SZ,2020/3/31,2020/6/30,906.2302,66.5627,0.0370
300763.SZ,2020/6/30,2020/9/30,868.6204,82.8634,0.0493
300766.SZ,2019/9/30,2019/12/31,-48.4503,34.4763,0.0182
300766.SZ,2019/12/31,2020/3/31,-64.7928,64.1325,0.0302
300766.SZ,2020/3/31,2020/6/30,429.9017,47.6985,0.0287
300766.SZ,2020/6/30,2020/9/30,-54.306,50.2916,0.0270
300767.SZ,2019/9/30,2019/12/31,231.2567,62.062,0.0394
300767.SZ,2019/12/31,2020/3/31,107.6862,65.1126,0.0384
300767.SZ,2020/3/31,2020/6/30,855.9414,74.3792,0.0451
300767.SZ,2020/6/30,2020/9/30,94.7362,63.8958,0.0376
300768.SZ,2019/9/30,2019/12/31,-6.673,30.7127,0.0166
300768.SZ,2019/12/31,2020/3/31,3.8585,71.7641,0.0366
300768.SZ,2020/3/31,2020/6/30,169.3192,35.216,0.0181
300768.SZ,2020/6/30,2020/9/30,-18.9239,49.4495,0.0262
300769.SZ,2019/9/30,2019/12/31,149.2496,41.3673,0.0257
300769.SZ,2019/12/31,2020/3/31,144.2276,90.8735,0.0461
300769.SZ,2020/3/31,2020/6/30,217.419,58.8871,0.0308
300769.SZ,2020/6/30,2020/9/30,-24.6369,56.4814,0.0316
300770.SZ,2019/9/30,2019/12/31,355.0099,49.4076,0.0296
300770.SZ,2019/12/31,2020/3/31,95.91,65.0455,0.0382
300770.SZ,2020/3/31,2020/6/30,309.162,48.3573,0.0280
300770.SZ,2020/6/30,2020/9/30,-66.8986,51.5606,0.0293
300771.SZ,2019/9/30,2019/12/31,24.0766,34.9108,0.0196
300771.SZ,2019/12/31,2020/3/31,-39.2169,66.6802,0.0379
300771.SZ,2020/3/31,2020/6/30,26.7302,34.7987,0.0171
300771.SZ,2020/6/30,2020/9/30,-11.7344,41.1958,0.0232
300773.SZ,2019/9/30,2019/12/31,162.9707,57.9686,0.0314
300773.SZ,2019/12/31,2020/3/31,-6.7437,58.9006,0.0284
300773.SZ,2020/3/31,2020/6/30,1.6817,48.7946,0.0272
300773.SZ,2020/6/30,2020/9/30,64.4003,56.4591,0.0280
300775.SZ,2019/9/30,2019/12/31,-52.603,45.7554,0.0288
300775.SZ,2019/12/31,2020/3/31,-51.8158,55.5967,0.0287
300775.SZ,2020/3/31,2020/6/30,-68.1207,44.1844,0.0269
300775.SZ,2020/6/30,2020/9/30,587.4569,73.1595,0.0389
300776.SZ,2019/9/30,2019/12/31,-12.4133,35.075,0.0205
300776.SZ,2019/12/31,2020/3/31,-67.0038,52.9055,0.0238
300776.SZ,2020/3/31,2020/6/30,90.3554,36.7169,0.0223
300776.SZ,2020/6/30,2020/9/30,549.0709,61.7918,0.0359
300780.SZ,2019/9/30,2019/12/31,-41.2012,50.1597,0.0306
300780.SZ,2019/12/31,2020/3/31,-69.6713,50.3495,0.0194
300780.SZ,2020/3/31,2020/6/30,2.6384,29.2447,0.0165
300780.SZ,2020/6/30,2020/9/30,14.525,40.3637,0.0227
300782.SZ,2019/9/30,2019/12/31,32.817,49.8437,0.0304
300782.SZ,2019/12/31,2020/3/31,7.7951,74.1794,0.0429
300782.SZ,2020/3/31,2020/6/30,868.9454,71.0624,0.0415
300782.SZ,2020/6/30,2020/9/30,-3.1077,57.0806,0.0329
300783.SZ,2019/9/30,2019/12/31,-16.7796,47.9913,0.0294
300783.SZ,2019/12/31,2020/3/31,111.3295,60.7288,0.0276
300783.SZ,2020/3/31,2020/6/30,43.7164,56.8402,0.0353
300783.SZ,2020/6/30,2020/9/30,-71.8084,40.0517,0.0217
300785.SZ,2019/9/30,2019/12/31,82.0226,66.7293,0.0408
300785.SZ,2019/12/31,2020/3/31,-13.1319,77.7962,0.0391
300785.SZ,2020/3/31,2020/6/30,252.8837,57.4969,0.0321
300785.SZ,2020/6/30,2020/9/30,-9.3887,52.9588,0.0287
300787.SZ,2019/9/30,2019/12/31,875.2508,68.8448,0.0437
300787.SZ,2019/12/31,2020/3/31,-90.0875,71.8242,0.0361
300787.SZ,2020/3/31,2020/6/30,60.763,57.8482,0.0335
300787.SZ,2020/6/30,2020/9/30,488.3141,76.0295,0.0462
300788.SZ,2019/9/30,2019/12/31,66.2423,34.6271,0.0207
300788.SZ,2019/12/31,2020/3/31,-63.5505,43.4731,0.0195
300788.SZ,2020/3/31,2020/6/30,118.073,34.2682,0.0198
300788.SZ,2020/6/30,2020/9/30,-29.6564,34.8044,0.0203
300791.SZ,2019/9/30,2019/12/31,-73.5638,44.0996,0.0270
300791.SZ,2019/12/31,2020/3/31,-62.0012,36.9683,0.0197
300791.SZ,2020/3/31,2020/6/30,4197.63,69.2233,0.0428
300791.SZ,2020/6/30,2020/9/30,97.8368,78.1197,0.0469
300792.SZ,2019/9/30,2019/12/31,10834.01,81.3123,0.0515
300792.SZ,2019/12/31,2020/3/31,248.9352,66.2128,0.0343
300792.SZ,2020/3/31,2020/6/30,310.0192,70.0952,0.0440
300792.SZ,2020/6/30,2020/9/30,-50.4872,54.5143,0.0299
300801.SZ,2019/9/30,2019/12/31,0,154.5866,0.0374
300801.SZ,2019/12/31,2020/3/31,53.6552,70.0077,0.0405
300801.SZ,2020/3/31,2020/6/30,-45.4909,58.5977,0.0360
300801.SZ,2020/6/30,2020/9/30,337.4595,67.932,0.0403
300806.SZ,2019/9/30,2019/12/31,0,165.2847,0.0724
300806.SZ,2019/12/31,2020/3/31,-62.0941,65.6792,0.0329
300806.SZ,2020/3/31,2020/6/30,437.2116,66.0193,0.0392
300806.SZ,2020/6/30,2020/9/30,243.7842,54.1181,0.0324
300815.SZ,2019/9/30,2019/12/31,0,0,0.0000
300815.SZ,2019/12/31,2020/3/31,0,131.1903,0.0529
300815.SZ,2020/3/31,2020/6/30,10.3357,56.6378,0.0321
300815.SZ,2020/6/30,2020/9/30,-22.1137,55.4624,0.0298
300816.SZ,2019/9/30,2019/12/31,0,0,0.0000
300816.SZ,2019/12/31,2020/3/31,0,141.6504,0.0479
300816.SZ,2020/3/31,2020/6/30,3879.43,74.4029,0.0466
300816.SZ,2020/6/30,2020/9/30,-4.7263,69.8169,0.0395
300823.SZ,2019/9/30,2019/12/31,0,0,0.0000
300823.SZ,2019/12/31,2020/3/31,0,253.0399,0.0974
300823.SZ,2020/3/31,2020/6/30,-40.7534,59.3069,0.0351
300823.SZ,2020/6/30,2020/9/30,55.5369,58.8393,0.0340
300829.SZ,2019/9/30,2019/12/31,0,0,0.0000
300829.SZ,2019/12/31,2020/3/31,0,0,0.0000
300829.SZ,2020/3/31,2020/6/30,0,126.3825,0.0509
300829.SZ,2020/6/30,2020/9/30,138.2331,78.8296,0.0442
300832.SZ,2019/9/30,2019/12/31,0,0,0.0000
300832.SZ,2019/12/31,2020/3/31,0,0,0.0000
300832.SZ,2020/3/31,2020/6/30,0,138.4178,0.0566
300832.SZ,2020/6/30,2020/9/30,-6.1153,59.8158,0.0350
300841.SZ,2019/9/30,2019/12/31,0,0,0.0000
300841.SZ,2019/12/31,2020/3/31,0,0,0.0000
300841.SZ,2020/3/31,2020/6/30,0,179.1714,0.0000
300841.SZ,2020/6/30,2020/9/30,3008.59,104.3772,0.0589
300860.SZ,2019/9/30,2019/12/31,0,0,0.0000
300860.SZ,2019/12/31,2020/3/31,0,0,0.0000
300860.SZ,2020/3/31,2020/6/30,0,0,0.0000
300860.SZ,2020/6/30,2020/9/30,0,149.4731,0.0446
300866.SZ,2019/9/30,2019/12/31,0,0,0.0000
300866.SZ,2019/12/31,2020/3/31,0,0,0.0000
300866.SZ,2020/3/31,2020/6/30,0,0,0.0000
300866.SZ,2020/6/30,2020/9/30,0,376.3389,0.0627
300888.SZ,2019/9/30,2019/12/31,0,0,0.0000
300888.SZ,2019/12/31,2020/3/31,0,0,0.0000
300888.SZ,2020/3/31,2020/6/30,0,0,0.0000
300888.SZ,2020/6/30,2020/9/30,0,365.9326,0.0289
300896.SZ,2019/9/30,2019/12/31,0,0,0.0000
300896.SZ,2019/12/31,2020/3/31,0,0,0.0000
300896.SZ,2020/3/31,2020/6/30,0,0,0.0000
300896.SZ,2020/6/30,2020/9/30,0,1725.65,0.0000
3311.HK,2019/9/30,2019/12/31,-15.1836,31.099,0.0194
