基金代码,基金名称,成立日期,基金经理,上一期,日期,区间收益率,区间波动率,Sharpe,上一期基金规模,成立年限
000729.OF,建信中小盘,2014/8/20,"邵卓,周智硕",2019/6/30,2019/9/30,30.185756,18.8558,-1,1.797388145,5.1151
000761.OF,国富健康优质生活,2014/9/23,王晓宁,2019/6/30,2019/9/30,10.642213,14.7657,-1,4.086732219,5.0219
000778.OF,鹏华先进制造,2014/11/4,袁航,2019/6/30,2019/9/30,38.356191,16.3904,-1,3.677756365,4.9068
000780.OF,鹏华医疗保健,2014/9/23,郎超,2019/6/30,2019/9/30,90.401666,18.2895,-1,11.33228882,5.0219
000803.OF,工银瑞信研究精选,2014/10/23,宋炳珅,2019/6/30,2019/9/30,44.645521,24.1362,-1,0.534932764,4.9397
000828.OF,泰达宏利转型机遇,2014/11/18,王鹏,2019/6/30,2019/9/30,53.362398,21.5871,-1,0.69446738,4.8685
000831.OF,工银瑞信医疗保健行业,2014/11/18,"赵蓓,谭冬寒",2019/6/30,2019/9/30,66.910154,17.5648,-1,30.10318569,4.8685
000866.OF,华宝高端制造,2014/12/10,贺喆,2019/6/30,2019/9/30,27.563494,15.9006,-1,3.501749455,4.8082
000884.OF,民生加银优选,2014/12/19,高松,2019/6/30,2019/9/30,43.583172,14.8878,-1,2.80962828,4.7836
000893.OF,工银瑞信创新动力,2014/12/11,杨鑫鑫,2019/6/30,2019/9/30,35.478873,12.1684,-1,6.358276854,4.8055
000916.OF,前海开源股息率100强,2015/1/13,丁尧,2019/6/30,2019/9/30,-8.320586,12.5517,-1,8.18711507,4.7151
000925.OF,汇添富外延增长主题,2014/12/8,"王栩,蔡志文",2019/6/30,2019/9/30,12.126193,13.5866,-1,27.23003426,4.8137
000945.OF,华夏医疗健康A,2015/2/2,"陈斌,王泽实",2019/6/30,2019/9/30,34.050514,16.391,-1,19.79207593,4.6603
000960.OF,招商医药健康产业,2015/1/30,李佳存,2019/6/30,2019/9/30,89.267256,19.1325,-1,9.712617561,4.6685
000971.OF,诺安新经济,2015/1/26,杨琨,2019/6/30,2019/9/30,28.309233,15.3205,-1,6.232020475,4.6795
000991.OF,工银瑞信战略转型主题,2015/2/16,杜洋,2019/6/30,2019/9/30,53.744661,21.0392,-1,9.147907,4.6219
001036.OF,嘉实企业变革,2015/2/12,谢泽林,2019/6/30,2019/9/30,38.73827,20.9667,-1,11.80361085,4.6329
001039.OF,嘉实先进制造,2015/4/24,张淼,2019/6/30,2019/9/30,57.896678,19.7074,-1,13.19783539,4.4384
001047.OF,光大国企改革主题,2015/3/25,林晓凤,2019/6/30,2019/9/30,39.764972,17.7215,-1,9.852756128,4.5205
001048.OF,富国新兴产业,2015/3/12,方纬,2019/6/30,2019/9/30,4.397798,11.5125,-1,19.83711183,4.5562
001050.OF,汇添富成长多因子量化策略,2015/2/16,"吴振翔,许一尊",2019/6/30,2019/9/30,12.811969,17.4584,-1,11.35072482,4.6219
001054.OF,工银瑞信新金融,2015/3/19,鄢耀,2019/6/30,2019/9/30,30.976434,15.6987,-1,7.471832111,4.537
001088.OF,华宝国策导向,2015/5/8,丁靖斐,2019/6/30,2019/9/30,-3.668872,15.0313,-1,7.229898473,4.4
001097.OF,华泰柏瑞积极优选,2015/3/26,杜聪,2019/6/30,2019/9/30,21.528312,15.0268,-1,2.842112779,4.5178
001104.OF,华安新丝路主题,2015/4/9,谢昌旭,2019/6/30,2019/9/30,54.813099,16.955,-1,13.2682166,4.4795
001158.OF,工银瑞信新材料新能源行业,2015/4/28,张剑峰,2019/6/30,2019/9/30,11.839026,14.372,-1,18.63598903,4.4274
001162.OF,前海开源优势蓝筹A,2015/4/28,肖立强,2019/6/30,2019/9/30,5.876191,26.9323,-1,1.309867879,4.4274
001167.OF,金鹰科技创新,2015/4/30,乔春,2019/6/30,2019/9/30,17.555365,14.5356,-1,5.152809499,4.4219
001178.OF,前海开源再融资主题精选,2015/5/18,邱杰,2019/6/30,2019/9/30,20.240124,15.1573,-1,28.00953273,4.3726
001186.OF,富国文体健康,2015/5/6,林庆,2019/6/30,2019/9/30,30.247252,16.6816,-1,12.80528677,4.4055
001188.OF,鹏华改革红利,2015/4/28,"袁航,郭盈",2019/6/30,2019/9/30,14.314826,15.5222,-1,13.28182825,4.4274
001193.OF,中金消费升级,2015/6/24,闫鑫,2019/6/30,2019/9/30,17.708299,15.5887,-1,1.680727244,4.2712
001195.OF,工银瑞信农业产业,2015/5/26,杨柯,2019/6/30,2019/9/30,30.535361,18.9227,-1,8.768029684,4.3507
001223.OF,鹏华文化传媒娱乐,2016/1/27,贺宁,2019/6/30,2019/9/30,28.223518,19.1776,-1,0.713561291,3.6767
001230.OF,鹏华医药科技,2015/6/2,金笑非,2019/6/30,2019/9/30,41.346487,16.4325,-1,13.0894395,4.3315
001236.OF,博时丝路主题A,2015/5/22,沙炜,2019/6/30,2019/9/30,41.319037,17.531,-1,10.24306682,4.3616
001245.OF,工银瑞信生态环境,2015/6/2,"何肖颉,闫思倩",2019/6/30,2019/9/30,44.896739,18.2445,-1,9.046951461,4.3315
001256.OF,泓德优选成长,2015/5/21,王克玉,2019/6/30,2019/9/30,9.370048,14.8604,-1,31.19650556,4.3644
001267.OF,泰达宏利蓝筹价值,2015/6/3,"张勋,赖庆鑫",2019/6/30,2019/9/30,35.379974,16.0833,-1,1.192475136,4.3288
001277.OF,博时国企改革主题,2015/5/20,林景艺,2019/6/30,2019/9/30,-2.065988,14.8466,-1,10.98862612,4.3671
001382.OF,易方达国企改革,2017/8/23,郭杰,2019/6/30,2019/9/30,27.725633,17.4305,-1,1.422719796,2.1041
001396.OF,建信互联网+产业升级,2015/6/23,何珅华,2019/6/30,2019/9/30,44.289092,18.6709,-1,9.136169699,4.274
001403.OF,招商国企改革,2015/6/29,李亚,2019/6/30,2019/9/30,41.750163,21.3599,-1,6.583963402,4.2575
001404.OF,招商移动互联网,2015/6/19,张林,2019/6/30,2019/9/30,37.415794,18.6714,-1,12.13679984,4.2849
001409.OF,工银瑞信互联网加,2015/6/5,"张继圣,单文",2019/6/30,2019/9/30,63.083712,20.7895,-1,31.97277595,4.3233
001410.OF,信达澳银新能源产业,2015/7/31,冯明远,2019/6/30,2019/9/30,161.229417,29.0668,-1,11.61687079,4.1699
001416.OF,嘉实事件驱动,2015/6/9,"张自力,张楠",2019/6/30,2019/9/30,27.307672,16.8455,-1,44.71360835,4.3123
001421.OF,南方量化成长,2015/6/29,李佳亮,2019/6/30,2019/9/30,7.319793,15.3891,-1,4.651692596,4.2575
001475.OF,易方达国防军工,2015/6/19,何崇恺,2019/6/30,2019/9/30,36.109249,20.9838,-1,30.90362432,4.2849
001476.OF,中银智能制造,2015/6/19,王伟,2019/6/30,2019/9/30,40.105512,18.2708,-1,14.25370489,4.2849
001482.OF,上投摩根新兴服务,2015/8/6,"郭晨,杨景喻",2019/6/30,2019/9/30,38.547279,16.1801,-1,0.63263753,4.1534
001490.OF,汇添富国企创新增长,2015/7/10,李威,2019/6/30,2019/9/30,23.66623,14.3897,-1,6.402741634,4.2274
001495.OF,东方新价值A,2015/7/3,薛子徵,2019/6/30,2019/9/30,2.454535,7.6199,-1,0.053697789,4.2466
001496.OF,工银瑞信聚焦30,2015/6/25,"王筱苓,胡志利",2019/6/30,2019/9/30,3.948159,12.7764,-1,1.943500141,4.2685
001513.OF,易方达信息产业,2016/9/27,郑希,2019/6/30,2019/9/30,126.731709,27.7726,-1,5.26202117,3.0082
001521.OF,国寿安保成长优选,2015/12/11,"张琦,张标",2019/6/30,2019/9/30,36.613675,20.3941,-1,3.765912981,3.8055
001542.OF,国泰互联网+,2015/8/4,彭凌志,2019/6/30,2019/9/30,26.084962,20.8688,-1,26.89098373,4.1589
001558.OF,天弘医疗健康A,2015/6/30,"刘盟盟,郭相博",2019/6/30,2019/9/30,83.195456,16.2089,-1,0.403132754,4.2548
001576.OF,国泰智能装备,2017/6/21,王阳,2019/6/30,2019/9/30,33.349796,19.3133,-1,7.032874792,2.2767
001583.OF,安信新常态沪港深精选,2015/8/7,袁玮,2019/6/30,2019/9/30,-3.612686,15.7421,-1,9.147630975,4.1507
001605.OF,国富沪港深成长精选,2016/1/20,徐成,2019/6/30,2019/9/30,47.976112,15.9219,-1,1.990325172,3.6959
001614.OF,东方区域发展,2016/9/7,张玉坤,2019/6/30,2019/9/30,-4.97489,10.8041,-1,0.239735848,3.063
001628.OF,招商体育文化休闲,2015/8/18,"李佳存,文仲阳",2019/6/30,2019/9/30,47.726889,15.1572,-1,0.458395836,4.1205
001637.OF,嘉实腾讯自选股大数据,2015/12/7,"刘斌,龙昌伦",2019/6/30,2019/9/30,24.096119,17.6702,-1,2.683284099,3.8164
001645.OF,国泰大健康,2016/2/3,徐治彪,2019/6/30,2019/9/30,133.494459,18.4617,-1,3.631781183,3.6575
001672.OF,国寿安保智慧生活,2015/9/1,张琦,2019/6/30,2019/9/30,28.794615,17.5658,-1,3.208435536,4.0822
001678.OF,英大国企改革主题,2018/11/22,张媛,2019/6/30,2019/9/30,-9.289498,15.5239,-1,0.117177127,0.8548
001685.OF,汇添富沪港深新价值,2016/7/27,杨威风,2019/6/30,2019/9/30,-18.14095,15.1502,-1,3.396234161,3.1781
001703.OF,银华沪港深增长,2016/8/10,"周大鹏,周晶",2019/6/30,2019/9/30,15.608017,15.8452,-1,2.049186078,3.1397
001705.OF,泓德战略转型,2015/11/10,秦毅,2019/6/30,2019/9/30,27.350121,16.0142,-1,5.545930356,3.8904
001707.OF,诺安高端制造,2017/6/8,史高飞,2019/6/30,2019/9/30,9.937907,22.4623,-1,6.24094412,2.3123
001714.OF,工银瑞信文体产业A,2015/12/30,袁芳,2019/6/30,2019/9/30,64.517922,18.569,-1,14.33564998,3.7534
001717.OF,工银瑞信前沿医疗A,2016/2/3,赵蓓,2019/6/30,2019/9/30,74.968015,18.3221,-1,7.426579717,3.6575
001718.OF,工银瑞信物流产业,2016/3/1,张宇帆,2019/6/30,2019/9/30,31.767465,16.88,-1,0.477454232,3.5836
001719.OF,工银瑞信国家战略主题,2016/1/29,陈小鹭,2019/6/30,2019/9/30,55.720671,24.3556,-1,0.622273345,3.6712
001725.OF,汇添富中国高端制造,2017/3/20,赵鹏飞,2019/6/30,2019/9/30,8.880088,13.2399,-1,29.59447794,2.5315
001726.OF,汇添富新兴消费,2015/12/2,刘伟林,2019/6/30,2019/9/30,45.311101,19.5046,-1,5.635957429,3.8301
001736.OF,圆信永丰优加生活,2015/10/28,范妍,2019/6/30,2019/9/30,19.941274,14.6566,-1,8.679153283,3.926
001749.OF,招商中国机遇,2018/2/8,"李亚,王景",2019/6/30,2019/9/30,51.342764,17.1563,-1,7.228886397,1.6411
001764.OF,广发沪港深新机遇,2016/5/27,余昊,2019/6/30,2019/9/30,7.813939,13.5339,-1,10.68491786,3.3452
001766.OF,上投摩根医疗健康,2015/10/21,方钰涵,2019/6/30,2019/9/30,82.94452,15.5554,-1,5.177662357,3.9452
001825.OF,建信中国制造2025,2017/3/8,孙晟,2019/6/30,2019/9/30,67.045219,16.1789,-1,1.138563955,2.5644
001849.OF,前海开源强势共识100强,2015/12/10,谢屹,2019/6/30,2019/9/30,12.529579,16.2385,-1,0.178890663,3.8082
001877.OF,宝盈国家安全战略沪港深,2016/1/20,陈金伟,2019/6/30,2019/9/30,7.859559,17.3226,-1,0.650851518,3.6959
001878.OF,嘉实沪港深精选,2016/5/27,张金涛,2019/6/30,2019/9/30,20.777372,15.8556,-1,54.16466561,3.3452
001884.OF,中欧互通精选E,2018/10/8,曲径,2019/6/30,2019/9/30,8.337936,13.1665,-1,0.014495942,0.9781
001900.OF,诺安精选价值,2019/2/28,宋青,2019/6/30,2019/9/30,10.890572,11.0684,-1,0.7742688,0.5863
001915.OF,宝盈医疗健康沪港深,2015/12/2,郝淼,2019/6/30,2019/9/30,91.080965,17.1268,-1,1.661216866,3.8301
001917.OF,招商量化精选A,2016/3/15,王平,2019/6/30,2019/9/30,2.689738,15.7432,-1,0.430582518,3.5452
001938.OF,中欧时代先锋A,2015/11/3,周应波,2019/6/30,2019/9/30,69.212064,19.0362,-1,67.39455662,3.9096
001974.OF,景顺长城量化新动力,2016/7/13,黎海威,2019/6/30,2019/9/30,16.469806,14.1582,-1,5.267733509,3.2164
001985.OF,富国低碳新经济,2015/12/18,杨栋,2019/6/30,2019/9/30,48.034736,20.4617,-1,9.221696545,3.7863
002001.OF,华夏回报A,2003/9/5,"蔡向阳,林青泽",2019/6/30,2019/9/30,13.590374,11.0575,-1,128.8583667,16.0795
002011.OF,华夏红利,2005/6/30,林晶,2019/6/30,2019/9/30,4.858882,11.3792,-1,80.29499534,14.2603
002168.OF,嘉实智能汽车,2016/2/4,姚志鹏,2019/6/30,2019/9/30,50.684838,21.0938,-1,5.454396123,3.6548
002174.OF,东方互联网嘉,2016/4/6,周思越,2019/6/30,2019/9/30,32.057735,12.0995,-1,1.082010401,3.4849
002179.OF,华安事件驱动量化策略,2016/12/14,"孙晨进,张序",2019/6/30,2019/9/30,14.003903,16.4556,-1,0.481387124,2.7945
002210.OF,创金合信量化多因子A,2016/1/22,董梁,2019/6/30,2019/9/30,-2.731552,19.6332,-1,6.302200702,3.6904
002229.OF,华夏经济转型,2016/3/15,张帆,2019/6/30,2019/9/30,24.064216,20.1257,-1,15.81002321,3.5452
002300.OF,长盛医疗行业,2016/2/3,周思聪,2019/6/30,2019/9/30,51.798712,16.4062,-1,0.484810283,3.6575
002332.OF,汇丰晋信沪港深A,2016/11/10,程彧,2019/6/30,2019/9/30,9.658027,15.0564,-1,7.68881605,2.8877
002334.OF,汇丰晋信大盘波动精选A,2016/3/11,方磊,2019/6/30,2019/9/30,-0.061396,8.926,-1,0.644097198,3.5562
002340.OF,富国价值优势,2016/4/8,孙彬,2019/6/30,2019/9/30,69.633323,18.4702,-1,1.662723594,3.4795
002387.OF,工银瑞信沪港深A,2016/4/20,张继圣,2019/6/30,2019/9/30,-16.809024,14.9678,-1,15.66265002,3.4466
002562.OF,泓德泓益,2016/4/26,苏昌景,2019/6/30,2019/9/30,31.491997,15.2967,-1,4.775868102,3.4301
002595.OF,博时工业4.0,2016/6/8,兰乔,2019/6/30,2019/9/30,38.642182,16.119,-1,0.526537825,3.3123
